Year,Yearly Rank,Source,Prefix,CH,40,10,PK,High,Verified,Artist,Artist Inverted,Featured,UnFeatured,Album,B-Side,Track,Time,Time Source,explicit,Time (Album),Artist ID,SYMBL,ReIssue,Label/Number,Media,Stereo (55-68),Pic Sleeve,Genre,Comments,Written By,Temp 1,Date Entered,Date Peaked,1st Week,2nd Week,3rd Week,4th Week,5th Week,6th Week,7th Week,8th Week,9th Week,10th Week,11th Week,12th Week,13th Week,14th Week,15th Week,16th Week,17th Week,18th Week,19th Week,20th Week,21st Week,22nd Week,23rd Week,24th Week,25th Week,26th Week,27th Week,28th Week,29th Week,30th Week,31st Week,32nd Week,33rd Week,34th Week,35th Week,36th Week,37th Week,38th Week,39th Week,40th Week,41st Week,42nd Week,43rd Week,44th Week,45th Week,46th Week,47th Week,48th Week,49th Week,50th Week,51st Week,52nd Week,53rd Week,54th Week,55th Week,56th Week,57th Week,58th Week,59th Week,60th Week,61st Week,62nd Week,63rd Week,64th Week,65th Week,66th Week,67th Week,68th Week,69th Week,70th Week,71st Week,72nd Week,73rd Week,74th Week,75th Week,76th Week,77th Week,78th Week,79th Week,80th Week,81st Week,82nd Week,83rd Week,84th Week,85th Week,86th Week,87th Week,88th Week,89th Week,90th Week,91st Week
1995,31.0,a,1995_031b,17.0,,,,-1,,Michael Jackson,"Jackson, Michael & Janet",& Janet Jackson,,"HIStory: Past, Present And Future - Book 1 - Epic 59000",Scream,Childhood,4:22,,,,,,,Epic 78000,,--,,Rock,From 'Free Willy 2',"J.Harris III,T.Lewis,M.Jackson,J.Jackson",,1995-06-17,,B5,B6,B5,B7,B6,B9,B13,B22,B34,B44,B48,B60,B71,B70,B74,B81,B89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,35.0,a,1995_035,24.0,20.0,7.0,2.0,6,,"Notorious B.I.G., The","Notorious B.I.G., The",,,Ready to Die,Warning,Big Poppa,4:12,,,,,,,Bad Boy 7-9015,,--,,Rap,,"The Notorious B.I.G.,B.Bacharach,David",2039,1995-01-14,1995-03-18,82,41,31,26,25,17,13,13,11,6,6,9,10,8,7,7,13,17,23,28,31,36,46,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,35.0,a,1995_035b,0.0,,,,-1,,"Notorious B.I.G., The","Notorious B.I.G., The",,,,Big Poppa,Warning,3:44,,,,,,,Bad Boy 7-9015,,--,,Rap,,"The Notorious B.I.G.,B.Bacharach,David",,1995-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,40.0,a,1995_040,28.0,24.0,5.0,1.0,7,,Monica,Monica,,,,Like This And Like That,Before You Walk Out Of My Life,4:55,,,,,,,Rowdy 3-5052,,--,,Rock,,"A.Martin,C.Schack,K.Karlin,D.Austin,C.Wolfe",2416,1995-10-21,1995-12-30,51,32,24,19,16,16,16,15,14,12,7,9,8,11,9,9,11,13,12,14,14,19,29,35,37,41,41,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,40.0,a,1995_040b,28.0,,,,-1,,Monica,Monica,,,,Before You Walk Out Of My Life*,Like This And Like That,4:42,,,,,,,Rowdy 3-5052,,--,,Rock,"B-Side of ""Before You Walk..""","A.Martin,C.Schack,K.Karlin,D.Austin,C.Wolfe",,1995-10-21,,B51,B32,B24,B19,B16,B16,B16,B15,B14,B12,B7,B9,B8,B11,B9,B9,B11,B13,B12,B14,B14,B19,B29,B35,B37,B41,B41,B48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,42.0,a,1995_042,20.0,9.0,1.0,1.0,7,,Pearl Jam,Pearl Jam,,,,Long Road,I Got Id,4:50,,,,,,,Epic 78199,CD,--,,Rock,,E.Vedder,1116,1995-12-23,1995-12-23,7,13,14,16,25,27,32,36,40,56,53,59,61,66,68,70,70,81,83,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,42.0,a,1995_042b,20.0,,,,-1,,Pearl Jam,Pearl Jam,,,,I Got ID,Long Road,5:55,,,,,,,Epic 78199,CD,--,,Rock,,E.Vedder,,1995-12-23,,B7,B13,B14,B16,B25,B27,B32,B36,B40,B56,B53,B59,B61,B66,B68,B70,B70,B81,B83,B82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,51.0,a,1995_051,20.0,17.0,4.0,3.0,9,,2 Pac,2 Pac,,,Me Against The World,Old School,Dear Mama,4:41,,,,,,,Interscope 98273,CS,--,,Rap,,Pizarro/Sample/Two Pac,1676,1995-03-11,1995-04-29,31,25,19,24,16,14,13,9,9,9,10,11,13,14,21,28,39,47,53,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,51.0,a,1995_051b,8.0,,,,-1,,2 Pac,2 Pac,,,Me Against The World,Dear Mama,Old School,3:50,,,,,,,Interscope 98273,CS,--,,Rap,,Buchanan/Tilery/Two Pac,,1995-06-03,,B13,B14,B21,B28,B39,B47,B53,B64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,80.0,a,1995_080,20.0,10.0,0.0,3.0,17,,"Rembrandts, The","Rembrandts, The",,,L.P. - EastWest 61752,This House Is Not A Home,I'll Be There For You,3:03,,,,,,,EastWest 64384,CS,--,,Rock,"Theme from ""Friends""","D.Crane,M.Kauffman,A.Willis,P.Solem,D.Wilde,M.Skloff",1268,1995-09-30,1995-10-07,18,17,17,17,20,22,26,31,36,37,55,53,49,58,62,56,52,55,58,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,80.0,b,1995_080b,0.0,,,,-1,,"Rembrandts, The","Rembrandts, The",,,LP. - EastWest 61752,I'll Be There For You,This House Is Not A Home,3:16,,,,,,,EastWest 64384,CS,--,,Rock,,"D.Crane,M.Kauffman,A.Willis,P.Solem,D.Wilde,M.Skloff",,1995-09-30,,,,,,,,,,,,,,,B58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,113.0,a,1995_113,23.0,12.0,0.0,1.0,29,,Stevie B,Stevie B,,,,Funky Melody,Dream About You,4:04,,,,,,,Thump 2205,CS,--,,Rock,,"T.Katas,F.D'Allessandro,Stevie B",1368,1995-02-11,1995-06-10,76,71,59,57,55,51,42,37,35,35,34,34,34,36,38,38,34,29,38,42,43,50,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,113.0,a,1995_113b,0.0,,,,-1,,Stevie B,Stevie B,,,,Dream About You,Funky Melody,3:53,,,,,,,Emporia West 2205,CS,--,,Rock,,"T.Katas,F.D'Allessandro,Stevie B",1368,1995-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,148.0,a,1995_148,9.0,0.0,0.0,2.0,43,,Raekwon,Raekwon,,,Only Built 4 Cuban LinxÉ - Loud 66663,Criminology,Glaciers Of Ice,4:50,,,,,,,Loud 64375,CS,--,,Rap,,"R.Diggs,C.Woods,D.Coles,P.Adams,S.Bascombe,R.Patterson,L.Burgess,E.Turner",350,1995-07-15,1995-07-15,43,43,51,47,54,65,72,88,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,148.0,a,1995_148b,8.0,,,,-1,,Raekwon,Raekwon,,,Only Built 4 Cuban LinxÉ - Loud 66663,Glaciers Of Ice,Criminology,3:50,,,,,,,Loud 64375,CS,--,,Rap,,"R.Diggs,C.Woods,D.Coles,P.Adams,S.Bascombe,R.Patterson,L.Burgess,E.Turner",0,1995-07-22,,B43,B51,B47,B54,B65,B72,B88,B96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,281.0,a,1995_281,9.0,0.0,0.0,1.0,79,,Pearl Jam,Pearl Jam,,,Ten,Yellow Ledbetter,Jeremy,4:46,,,,,,,Epic 77935,CD,--,,Rock,,"E.Vedder,J.Ament",128,1995-08-12,1995-08-19,83,79,85,84,84,85,93,94,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,281.0,b,1995_281b,9.0,,,,-1,,Pearl Jam,Pearl Jam,,,,Jeremy,Yellow Ledbetter,5:00,,,,,,,Epic 77935,CD,--,,Rock,,"E.Vedder,J.Ament",128,1995-08-12,,B83,B79,B85,B84,B84,B85,B93,B94,B94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,332.0,a,1995_332,2.0,0.0,0.0,1.0,95,,Luther Vandross,"Vandross, Luther",,,Songs,Going In Circles,Love The One You're With,3:44,,,,,,,Epic/LV 77754,CS,--,,Rock,,"S.Stills,J.Peters,A.Poree",8,1995-04-22,1995-04-22,95,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,332.0,a,1995_332b,2.0,,,,-1,,Luther Vandross,"Vandross, Luther",,,Songs,Love The One You're With,Going In Circles,5:02,,,,,,,LV 77754,CS,--,,Rock,,"S.Stills,J.Peters,A.Poree",8,1995-04-22,,B95,B99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,13.0,a,1994_013,20.0,19.0,11.0,1.0,2,,Janet Jackson,"Jackson, Janet",,,,And On And On,"Any Time, Any Place",5:13,,,,,,,Virgin 38435,,--,,Rock,,"J.Jackson,J.Harris III,T.Lewis",1944,1994-05-28,1994-06-25,30,11,3,3,2,3,3,3,4,4,5,8,9,13,14,15,24,32,40,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,13.0,a,1994_013b,0.0,,,,-1,,Janet Jackson,"Jackson, Janet",,,,"Any Time, Any Place",And On And On,5:13,,,,,,,Virgin 38435,,--,,Rock,,"J.Jackson,J.Harris III,T.Lewis",1944,1994-05-28,1994-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,16.0,a,1994_016,23.0,21.0,13.0,6.0,3,,Mariah Carey,"Carey, Mariah",,,Music Box - Columbia 53205,Never Forget You,Without You,3:33,,,,,,,Columbia 77358,CS,--,,Rock,,"W.P.Ham,T.Evans,M.Carey,Babyface",2206,1994-01-29,1994-03-19,53,35,12,7,6,4,4,3,3,3,3,3,3,4,5,9,11,14,20,29,36,39,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,16.0,a,1994_016b,21.0,,,,-1,,Mariah Carey,"Carey, Mariah",,,Music Box - Columbia 53205,Without You ,Never Forget You,3:42,,,,,,,Columbia 77358,CS,--,,Rock,,"W.P.Ham,T.Evans,M.Carey,Babyface",2206,1994-02-12,,B12,B7,B6,B4,B4,B3,B3,B3,B3,B3,B3,B4,B5,B9,B11,B14,B20,B29,B36,B39,B46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,42.0,a,1994_042,22.0,19.0,7.0,1.0,8,,Janet Jackson,"Jackson, Janet",,,,70's Love Groove*,You Want This,4:38,,,,,,,Virgin 38455,CS,--,,Rock,,"J.Jackson,J.Harris III,T.Lewis",1924,1994-10-22,1994-12-24,60,20,13,12,9,10,10,10,10,8,11,10,12,13,13,21,24,28,35,38,47,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,42.0,a,1994_042b,17.0,,,,-1,,Janet Jackson,"Jackson, Janet",,,,You Want This*,70's Love Groove,5:45,,,,,,,Virgin 38455,CS,--,,Rock,,"J.Jackson,J.Harris III,T.Lewis",,1994-11-05,,B13,B12,B9,B10,B10,B10,B10,B8,B11,B10,B12,B13,B13,B21,B24,B28,B35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,110.0,a,1994_110,20.0,10.0,0.0,1.0,27,,"Notorious B.I.G., The","Notorious B.I.G., The",,,Ready to Die,Unbelievable*,Juicy,5:00,,,,,,,Bad Boy 7-9004,,--,,Rap,,The Notorious B.I.G.,1181,1994-08-27,1994-11-05,62,49,49,39,33,32,32,32,30,29,27,30,38,54,55,55,56,61,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,110.0,a,1994_110b,17.0,,,,-1,,"Notorious B.I.G., The","Notorious B.I.G., The",,,,Juicy*,Unbelievable,3:38,,,,,,,Bad Boy 7-9004,,--,,Rap,,The Notorious B.I.G.,,1994-09-17,,B39,B33,B32,B32,B32,B30,B29,B27,B30,B38,B54,B55,B55,B56,B61,B61,B63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,124.0,a,1994_124,22.0,5.0,0.0,1.0,32,,Salt 'N Pepa,Salt 'N Pepa,,,,Heaven 'N Hell*,None Of Your Business,3:17,,,,,,,Next Plateau 857 776,,--,,Rap,,"H.Azor,S.Azor,M.Oliver",1119,1994-07-23,1994-11-12,73,58,54,51,65,67,72,63,53,53,45,43,39,39,39,38,32,45,48,52,49,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,124.0,a,1994_124b,4.0,,,,-1,,Salt 'N Pepa,Salt 'N Pepa,,,,None Of Your Business*,Heaven 'N Hell,4:12,,,,,,,Next Plateau 857 776,,--,,Rap,,"H.Azor,S.Azor,M.Oliver",,1994-08-06,,B54,B51,B65,B67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,199.0,a,1994_199,16.0,0.0,0.0,1.0,57,,H-Town,H-Town,,,,I'm Still In Love With You (Al B. Sure),Part Time Lover,4:00,,,,,,,Death Row 98283,,--,,Rock,"A-Side to Al B. Sure!'s ""I'm Still In Love With You""","Green,Jackson,Mitchell,D.Swing,Pearson",510,1994-04-16,1994-06-25,86,73,74,66,61,63,66,61,66,59,57,72,67,71,74,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,199.0,a,1994_199b,16.0,,,,-1,,Al B. Sure!,Al B. Sure!,,,,Part Time Love (H-Town),I'm Still In Love With You,3:42,,,,,,,Death Row 98283,,--,,Rap,"B-Side to H-Town's ""Part Time Lover""","Green,Jackson,Mitchell,D.Swing,Pearson",510,1994-04-16,,B86,B73,B74,B66,B61,B63,B66,B61,B66,B59,B57,B72,B67,B71,B74,B90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,218.0,a,1994_218,15.0,0.0,0.0,1.0,61,,K7,K7,,,Swing Batta Swing,Body Rock*,Zunga Zeng,3:55,,,,,,,Tommy Boy 7599,CS,--,,Rap,,"K7,J.Gardner,F.Malave,H.J.Lawes,F.W.Burk",439,1994-01-29,1994-03-12,86,75,68,67,62,62,61,65,70,71,75,70,75,82,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,218.0,a,1994_218b,5.0,,,,-1,,K7,K7,,,Swing Batta Swing,Zunga Zeng*,Body Rock,4:12,,,,,,,Tommy Boy 7599,CS,--,,Rap,,"K7,J.Gardner,F.Malave,H.J.Lawes,F.W.Burk",,1994-02-26,,B62,B62,B61,B65,B70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,269.0,a,1994_269,3.0,0.0,0.0,2.0,80,,Lenny Kravitz,"Kravitz, Lenny",,,,,Heaven Help,3:10,,,,,,,Virgin 38412,CS,--,,Rock,,"G.Deveaux,T.Britten",53,1994-03-05,1994-03-05,80,80,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,269.0,a,1994_269b,3.0,,,,-1,,Lenny Kravitz,"Kravitz, Lenny",,,Reality Bites (Soundtrack) - RCA 66364,,Spinning Around Over You,3:35,,,,,,,Virgin 38412,CS,--,,Rock,,"G.Deveaux,T.Britten",53,1994-03-05,,B80,B80,B90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,13.0,a,1993_013,22.0,19.0,9.0,3.0,2,,SWV,SWV,,,It's About Time,Downtown,Right Here (Human Nature),3:44,,,,,R,,RCA 62614,CS,--,,Rock,,"B.A.Morgan,J.Bettis,S.Porcaro,G.Parker,K.Ortiz,G.Gomez",2003,1993-07-17,1993-10-02,55,43,28,24,19,13,11,7,6,5,3,2,2,2,6,8,13,17,23,28,39,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,13.0,a,1993_013b,21.0,,,,-1,,SWV,SWV,,,,,Downtown,4:26,,,,,R,,RCA 62614,CS,--,,Rock,,"B.A.Morgan,J.Bettis,S.Porcaro,G.Parker,K.Ortiz,G.Gomez",,1993-07-24,,B43,B28,B24,B19,B13,B11,B7,B6,B5,B3,B2,B2,B2,B6,B8,B13,B17,B23,B28,B39,B50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,114.0,a,1993_114,20.0,6.0,0.0,1.0,26,,Silk,Silk,,,,Lose Control,Girl U For Me,4:30,,,,,,,Keia 64643,,--,,Rock,,"K.Sweat,R.Murray,G.Jenkins",932,1993-06-19,1993-07-17,85,71,49,29,26,29,30,35,38,42,47,51,59,66,71,71,71,75,85,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,114.0,a,1993_114b,17.0,,,,-1,,Silk,Silk,,,,,Lose Control,5:05,,,,,,,Keia 64643,,--,,Rock,,"K.Sweat,R.Murray,G.Jenkins",,1993-07-10,,B29,B26,B29,B30,B35,B38,B42,B47,B51,B59,B66,B71,B71,B71,B75,B85,B88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,254.0,a,1993_254,12.0,0.0,0.0,1.0,72,,Yo-Yo,Yo-Yo,,,You Better Ask Somebody - EastWest 92252,Ibwin' Wit My Crewin'*,The Bonnie And Clyde Theme,3:55,,,,,,,East/West 98394,CS,--,,Rap,,"Yo-Yo,Ice Cube,Pockets,Quincy D.III",190,1993-07-31,1993-08-28,95,86,78,74,72,76,85,95,90,91,,86,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,254.0,a,1993_254b,4.0,,,,-1,,Yo-Yo,Yo-Yo,,,You Better Ask Somebody - EastWest 92252,The Bonnie And Clyde Theme*,IBWin' Wit My CREWin',3:49,,,,,,,EastWest 98394,CS,--,,Rap,,"Yo-Yo,Ice Cube,Pockets,Quincy D.III",190,1993-07-31,,B95,B86,B78,B74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,312.0,a,1993_312,2.0,0.0,0.0,1.0,90,,Sybil,Sybil,,,,,You're The Love Of My Life,4:01,,,,,,,Next Plateau 857 064,CS,--,,Rock,,"G.Toby,Sybil,Gamble,D.Huff",12,1993-04-17,1993-04-17,90,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,312.0,a,1993_312b,2.0,,,,-1,,Sybil,Sybil,,,,,The Love I Lost,3:26,,,,,,,Next Plateau 857 064,CS,--,,Rock,,"G.Toby,Sybil,Gamble,D.Huff",12,1993-04-17,,B90,B100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,92.0,a,1992_092,16.0,9.0,0.0,2.0,16,,Bruce Springsteen,"Springsteen, Bruce",,,Human Touch,Better Days,Human Touch,6:25,,,,,,,Columbia 74273,CS,--,,Rock,,B.Springsteen,948,1992-03-21,1992-04-11,29,17,17,16,16,18,20,20,30,47,61,69,80,95,87,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,92.0,a,1992_092b,16.0,,,,-1,,Bruce Springsteen,"Springsteen, Bruce",,,Lucky Town - Columbia 53001,,Better Days,4:03,,,,,,,Columbia 74273,CS,--,,Rock,,B.Springsteen,948,1992-03-21,,B29,B17,B17,B16,B16,B18,B20,B20,B30,B47,B61,B69,B80,B95,B87,B91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,383.0,a,1985_383,3.0,0.0,0.0,1.0,87,,Whodini,Whodini,,,Escape,,Friends,3:44,,,,,,,Jive 1-9276,45s,--,n,Rap,,"J.Hutchins,L.Smith",28,1985-01-05,1985-01-12,95,87,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,383.0,a,1985_383b,3.0,,,,-1,,Whodini,Whodini,,,,,Five Minutes Of Funk,5:20,,,,,,,Jive 1-9276,45s,--,n,Rap,,"J.Hutchins,L.Smith",28,1985-01-05,,B95,B87,B93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,259.0,a,1984_259,10.0,0.0,0.0,1.0,52,,Prince,Prince,,,1999 - Warner Bros.  23720,Irrestible Bitch,Let's Pretend We're Married,3:40,,,,,,,Warner Bros. 7-29548,45s,--,y,Rock,,Prince Rogers Nelson,272,1983-12-17,1984-01-28,91,82,82,75,67,58,52,53,67,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,259.0,b,1984_259b,10.0,,,,-1,,Prince,Prince,,,Single,,Irresistible Bitch,4:11,,,,,,,Warner Bros. 7-29548,45s,--,y,Rock,,,272,1983-12-17,,B91,B82,B82,B75,B67,B58,B52,B53,B67,B92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,12.0,a,1980_012,21.0,16.0,11.0,3.0,1,t,Paul McCartney,"McCartney, Paul",and Wings,,Single,Coming Up (McCartney) / Lunch Box / Odd Sox,Coming Up (Live At Glasgow),3:51,45,,,,,,Columbia 11263 ,45s,--,,Rock,,Paul McCartney,2121,1980-04-26,1980-06-28,73,53,27,19,14,3,2,2,2,1,1,1,2,6,7,9,12,34,47,82,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,12.0,b,1980_012b,21.0,16.0,11.0,3.0,1,,Paul McCartney,"McCartney, Paul",,,McCartney II,Coming Up (Live At Glasgow),Coming Up,3:49,45,,,,,,Columbia 11263,45s,--,,,"This side charted first, However Airplay & Sales favored the 'Live' version",Paul McCartney,2121,1980-04-26,1980-06-28,73,53,27,19,14,3,2,2,2,1,1,1,2,6,7,9,12,34,47,82,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,169.0,a,1980_169,14.0,5.0,0.0,2.0,30,x,Eric Clapton,"Clapton, Eric",and His Band,,Just One Night - RSO RS-2-4202,Cocaine,Tulsa Time,3:12,45,,,,L,,RSO 1039,45s,--,,Rock,,Danny Flowers,744,1980-06-21,1980-08-16,74,64,53,46,41,38,34,32,30,30,41,47,74,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,169.0,a,1980_169b,12.0,,,,-1,x,Eric Clapton,"Clapton, Eric",and His Band,,Just One Night - RSO RS-2-4202,Tulsa Time,Cocaine,3:25,45,,,,L,,RSO 1039,45s,--,,Rock,,,744,1980-07-05,,B53,B46,B41,B38,B34,B32,B30,B30,B41,B47,B74,B91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,246.0,a,1980_246,23.0,0.0,0.0,1.0,43,,"Kings, The","Kings, The",,,The Kings Are Here - Elektra 274,My Habit,Switchin' To Glide,2:32,,,,,,,Elektra 47052,45s,--,n,,,"David Diamond, Aryan Zero",651,1980-08-23,1980-12-13,90,80,72,65,59,58,56,56,84,98,87,77,69,56,50,44,43,70,84,84,87,87,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
